iteration,global_pso,local_pso_ring
6032,0.994959,1.992557
6033,0.994959,1.992178
6034,0.994959,1.992178
6035,0.994959,1.992145
6036,0.994959,1.992142
6037,0.994959,1.992142
6038,0.994959,1.992142
6039,0.994959,1.991993
6040,0.994959,1.991816
6041,0.994959,1.991618
6042,0.994959,1.991461
6043,0.994959,1.991393
6044,0.994959,1.991393
6045,0.994959,1.991393
6046,0.994959,1.991393
6047,0.994959,1.991393
6048,0.994959,1.991375
6049,0.994959,1.991288
6050,0.994959,1.991288
6051,0.994959,1.991162
6052,0.994959,1.991074
6053,0.994959,1.991050
6054,0.994959,1.991050
6055,0.994959,1.990990
6056,0.994959,1.990980
6057,0.994959,1.990946
6058,0.994959,1.990939
6059,0.994959,1.990882
6060,0.994959,1.990831
6061,0.994959,1.990809
6062,0.994959,1.990806
6063,0.994959,1.990806
6064,0.994959,1.990768
6065,0.994959,1.990742
6066,0.994959,1.990742
6067,0.994959,1.990742
6068,0.994959,1.990742
6069,0.994959,1.990740
6070,0.994959,1.990734
6071,0.994959,1.990734
6072,0.994959,1.990734
6073,0.994959,1.990734
6074,0.994959,1.990531
6075,0.994959,1.990531
6076,0.994959,1.990531
6077,0.994959,1.990531
6078,0.994959,1.990531
6079,0.994959,1.990531
6080,0.994959,1.990531
6081,0.994959,1.990455
6082,0.994959,1.990455
6083,0.994959,1.990455
6084,0.994959,1.990447
6085,0.994959,1.990447
6086,0.994959,1.990437
6087,0.994959,1.990432
6088,0.994959,1.990432
6089,0.994959,1.990323
6090,0.994959,1.990216
6091,0.994959,1.990190
6092,0.994959,1.990190
6093,0.994959,1.990160
6094,0.994959,1.990160
6095,0.994959,1.990150
6096,0.994959,1.990150
6097,0.994959,1.990150
6098,0.994959,1.990107
6099,0.994959,1.990093
6100,0.994959,1.990093
6101,0.994959,1.990080
6102,0.994959,1.990053
6103,0.994959,1.990043
6104,0.994959,1.990021
6105,0.994959,1.990021
6106,0.994959,1.989979
6107,0.994959,1.989970
6108,0.994959,1.989970
6109,0.994959,1.989970
6110,0.994959,1.989970
6111,0.994959,1.989967
6112,0.994959,1.989966
6113,0.994959,1.989965
6114,0.994959,1.989965
6115,0.994959,1.989962
6116,0.994959,1.989958
6117,0.994959,1.989958
6118,0.994959,1.989958
6119,0.994959,1.989958
6120,0.994959,1.989956
6121,0.994959,1.989956
6122,0.994959,1.989956
6123,0.994959,1.989956
6124,0.994959,1.989956
6125,0.994959,1.989956
6126,0.994959,1.989955
6127,0.994959,1.989955
6128,0.994959,1.989955
6129,0.994959,1.989955
6130,0.994959,1.989954
6131,0.994959,1.989946
6132,0.994959,1.989946
6133,0.994959,1.989946
6134,0.994959,1.989946
6135,0.994959,1.989940
6136,0.994959,1.989940
6137,0.994959,1.989940
6138,0.994959,1.989940
6139,0.994959,1.989940
6140,0.994959,1.989940
6141,0.994959,1.989939
6142,0.994959,1.989939
6143,0.994959,1.989937
6144,0.994959,1.989937
6145,0.994959,1.989935
6146,0.994959,1.989935
6147,0.994959,1.989935
6148,0.994959,1.989935
6149,0.994959,1.989935
6150,0.994959,1.989935
6151,0.994959,1.989935
6152,0.994959,1.989935
6153,0.994959,1.989933
6154,0.994959,1.989933
6155,0.994959,1.989933
6156,0.994959,1.989928
6157,0.994959,1.989928
6158,0.994959,1.989928
6159,0.994959,1.989928
6160,0.994959,1.989928
6161,0.994959,1.989928
6162,0.994959,1.989928
6163,0.994959,1.989928
6164,0.994959,1.989925
6165,0.994959,1.989925
6166,0.994959,1.989925
6167,0.994959,1.989925
6168,0.994959,1.989925
6169,0.994959,1.989925
6170,0.994959,1.989925
6171,0.994959,1.989923
6172,0.994959,1.989923
6173,0.994959,1.989922
6174,0.994959,1.989922
6175,0.994959,1.989921
6176,0.994959,1.989921
6177,0.994959,1.989920
6178,0.994959,1.989920
6179,0.994959,1.989920
6180,0.994959,1.989920
6181,0.994959,1.989920
6182,0.994959,1.989920
6183,0.994959,1.989920
6184,0.994959,1.989920
6185,0.994959,1.989920
6186,0.994959,1.989920
6187,0.994959,1.989920
6188,0.994959,1.989920
6189,0.994959,1.989920
6190,0.994959,1.989920
6191,0.994959,1.989920
6192,0.994959,1.989920
6193,0.994959,1.989920
6194,0.994959,1.989920
6195,0.994959,1.989920
6196,0.994959,1.989920
6197,0.994959,1.989920
6198,0.994959,1.989920
6199,0.994959,1.989920
6200,0.994959,1.989920
6201,0.994959,1.989920
6202,0.994959,1.989920
6203,0.994959,1.989920
6204,0.994959,1.989920
6205,0.994959,1.989920
6206,0.994959,1.989920
6207,0.994959,1.989920
6208,0.994959,1.989920
6209,0.994959,1.989919
6210,0.994959,1.989919
6211,0.994959,1.989919
6212,0.994959,1.989919
6213,0.994959,1.989919
6214,0.994959,1.989919
6215,0.994959,1.989919
6216,0.994959,1.989919
6217,0.994959,1.989919
6218,0.994959,1.989919
6219,0.994959,1.989919
6220,0.994959,1.989919
6221,0.994959,1.989919
6222,0.994959,1.989919
6223,0.994959,1.989919
6224,0.994959,1.989919
6225,0.994959,1.989919
6226,0.994959,1.989919
6227,0.994959,1.989919
6228,0.994959,1.989919
6229,0.994959,1.989919
6230,0.994959,1.989919
6231,0.994959,1.989919
6232,0.994959,1.989919
6233,0.994959,1.989919
6234,0.994959,1.989919
6235,0.994959,1.989919
6236,0.994959,1.989919
6237,0.994959,1.989919
6238,0.994959,1.989919
6239,0.994959,1.989919
6240,0.994959,1.989919
6241,0.994959,1.989919
6242,0.994959,1.989919
6243,0.994959,1.989919
6244,0.994959,1.989919
6245,0.994959,1.989919
6246,0.994959,1.989919
6247,0.994959,1.989919
6248,0.994959,1.989919
6249,0.994959,1.989919
6250,0.994959,1.989919
6251,0.994959,1.989919
6252,0.994959,1.989919
6253,0.994959,1.989919
6254,0.994959,1.989919
6255,0.994959,1.989919
6256,0.994959,1.989919
6257,0.994959,1.989919
6258,0.994959,1.989919
6259,0.994959,1.989919
6260,0.994959,1.989919
6261,0.994959,1.989919
6262,0.994959,1.989919
6263,0.994959,1.989919
6264,0.994959,1.989919
6265,0.994959,1.989919
6266,0.994959,1.989919
6267,0.994959,1.989919
6268,0.994959,1.989919
6269,0.994959,1.989919
6270,0.994959,1.989919
6271,0.994959,1.989919
6272,0.994959,1.989919
6273,0.994959,1.989919
6274,0.994959,1.989919
6275,0.994959,1.989919
6276,0.994959,1.989919
6277,0.994959,1.989919
6278,0.994959,1.989919
6279,0.994959,1.989919
6280,0.994959,1.989919
6281,0.994959,1.989919
6282,0.994959,1.989919
6283,0.994959,1.989919
6284,0.994959,1.989919
6285,0.994959,1.989919
6286,0.994959,1.989919
6287,0.994959,1.989919
6288,0.994959,1.989919
6289,0.994959,1.989919
6290,0.994959,1.989919
6291,0.994959,1.989919
6292,0.994959,1.989919
6293,0.994959,1.989919
6294,0.994959,1.989919
6295,0.994959,1.989919
6296,0.994959,1.989919
6297,0.994959,1.989919
6298,0.994959,1.989919
6299,0.994959,1.989919
6300,0.994959,1.989919
6301,0.994959,1.989919
6302,0.994959,1.989919
6303,0.994959,1.989919
6304,0.994959,1.989919
6305,0.994959,1.989919
6306,0.994959,1.989919
6307,0.994959,1.989919
6308,0.994959,1.989919
6309,0.994959,1.989919
6310,0.994959,1.989919
6311,0.994959,1.989919
6312,0.994959,1.989919
6313,0.994959,1.989919
6314,0.994959,1.989919
6315,0.994959,1.989919
6316,0.994959,1.989919
6317,0.994959,1.989919
6318,0.994959,1.989919
6319,0.994959,1.989919
6320,0.994959,1.989919
6321,0.994959,1.989919
6322,0.994959,1.989919
6323,0.994959,1.989919
6324,0.994959,1.989919
6325,0.994959,1.989919
6326,0.994959,1.989919
6327,0.994959,1.989919
6328,0.994959,1.989919
6329,0.994959,1.989919
6330,0.994959,1.989919
6331,0.994959,1.989919
6332,0.994959,1.989919
6333,0.994959,1.989919
6334,0.994959,1.989919
6335,0.994959,1.989919
6336,0.994959,1.989919
6337,0.994959,1.989919
6338,0.994959,1.989919
6339,0.994959,1.989919
6340,0.994959,1.989919
6341,0.994959,1.989919
6342,0.994959,1.989919
6343,0.994959,1.989919
6344,0.994959,1.989919
6345,0.994959,1.989919
6346,0.994959,1.989919
6347,0.994959,1.989919
6348,0.994959,1.989919
6349,0.994959,1.989919
6350,0.994959,1.989919
6351,0.994959,1.989919
6352,0.994959,1.989919
6353,0.994959,1.989919
6354,0.994959,1.989919
6355,0.994959,1.989919
6356,0.994959,1.989919
6357,0.994959,1.989919
6358,0.994959,1.989919
6359,0.994959,1.989919
6360,0.994959,1.989919
6361,0.994959,1.989919
6362,0.994959,1.989919
6363,0.994959,1.989919
6364,0.994959,1.989919
6365,0.994959,1.989919
6366,0.994959,1.989919
6367,0.994959,1.989919
6368,0.994959,1.989919
6369,0.994959,1.989919
6370,0.994959,1.989919
6371,0.994959,1.989919
6372,0.994959,1.989919
6373,0.994959,1.989919
6374,0.994959,1.989919
6375,0.994959,1.989919
6376,0.994959,1.989919
6377,0.994959,1.989919
6378,0.994959,1.989919
6379,0.994959,1.989919
6380,0.994959,1.989919
6381,0.994959,1.989919
6382,0.994959,1.989919
6383,0.994959,1.989919
6384,0.994959,1.989919
6385,0.994959,1.989919
6386,0.994959,1.989919
6387,0.994959,1.989919
6388,0.994959,1.989919
6389,0.994959,1.989919
6390,0.994959,1.989919
6391,0.994959,1.989919
6392,0.994959,1.989919
6393,0.994959,1.989919
6394,0.994959,1.989919
6395,0.994959,1.989919
6396,0.994959,1.989919
6397,0.994959,1.989919
6398,0.994959,1.989919
6399,0.994959,1.989919
6400,0.994959,1.989919
6401,0.994959,1.989919
6402,0.994959,1.989919
6403,0.994959,1.989919
6404,0.994959,1.989919
6405,0.994959,1.989919
6406,0.994959,1.989919
6407,0.994959,1.989919
6408,0.994959,1.989919
6409,0.994959,1.989919
6410,0.994959,1.989919
6411,0.994959,1.989919
6412,0.994959,1.989919
6413,0.994959,1.989919
6414,0.994959,1.989919
6415,0.994959,1.989919
6416,0.994959,1.989919
6417,0.994959,1.989919
6418,0.994959,1.989919
6419,0.994959,1.989919
6420,0.994959,1.989919
6421,0.994959,1.989919
6422,0.994959,1.989919
6423,0.994959,1.989919
6424,0.994959,1.989919
6425,0.994959,1.989919
6426,0.994959,1.989919
6427,0.994959,1.989919
6428,0.994959,1.989919
6429,0.994959,1.989919
6430,0.994959,1.989919
6431,0.994959,1.989919
6432,0.994959,1.989919
6433,0.994959,1.989919
6434,0.994959,1.989918
6435,0.994959,1.989918
6436,0.994959,1.989918
6437,0.994959,1.989918
6438,0.994959,1.989918
6439,0.994959,1.989918
6440,0.994959,1.989918
6441,0.994959,1.989918
6442,0.994959,1.989918
6443,0.994959,1.989918
6444,0.994959,1.989918
6445,0.994959,1.989918
6446,0.994959,1.989918
6447,0.994959,1.989918
6448,0.994959,1.989918
6449,0.994959,1.989918
6450,0.994959,1.989918
6451,0.994959,1.989918
6452,0.994959,1.989918
6453,0.994959,1.989918
6454,0.994959,1.989918
6455,0.994959,1.989918
6456,0.994959,1.989918
6457,0.994959,1.989918
6458,0.994959,1.989918
6459,0.994959,1.989918
6460,0.994959,1.989918
6461,0.994959,1.989918
6462,0.994959,1.989918
6463,0.994959,1.989918
6464,0.994959,1.989918
6465,0.994959,1.989918
6466,0.994959,1.989918
6467,0.994959,1.989918
6468,0.994959,1.989918
6469,0.994959,1.989918
6470,0.994959,1.989918
6471,0.994959,1.989918
6472,0.994959,1.989918
6473,0.994959,1.989918
6474,0.994959,1.989918
6475,0.994959,1.989918
6476,0.994959,1.989918
6477,0.994959,1.989918
6478,0.994959,1.989918
6479,0.994959,1.989918
6480,0.994959,1.989918
6481,0.994959,1.989918
6482,0.994959,1.989918
6483,0.994959,1.989918
6484,0.994959,1.989918
6485,0.994959,1.989918
6486,0.994959,1.989918
6487,0.994959,1.989918
6488,0.994959,1.989918
6489,0.994959,1.989918
6490,0.994959,1.989918
6491,0.994959,1.989918
6492,0.994959,1.989918
6493,0.994959,1.989918
6494,0.994959,1.989918
6495,0.994959,1.989918
6496,0.994959,1.989918
6497,0.994959,1.989918
6498,0.994959,1.989918
6499,0.994959,1.989918
6500,0.994959,1.989918
6501,0.994959,1.989918
6502,0.994959,1.989918
6503,0.994959,1.989918
6504,0.994959,1.989918
6505,0.994959,1.989918
6506,0.994959,1.989918
6507,0.994959,1.989918
6508,0.994959,1.989918
6509,0.994959,1.989918
6510,0.994959,1.989918
6511,0.994959,1.989918
6512,0.994959,1.989918
6513,0.994959,1.989918
6514,0.994959,1.989918
6515,0.994959,1.989918
6516,0.994959,1.989918
6517,0.994959,1.989918
6518,0.994959,1.989918
6519,0.994959,1.989918
6520,0.994959,1.989918
6521,0.994959,1.989918
6522,0.994959,1.989918
6523,0.994959,1.989918
6524,0.994959,1.989918
6525,0.994959,1.989918
6526,0.994959,1.989918
6527,0.994959,1.989918
6528,0.994959,1.989918
6529,0.994959,1.989918
6530,0.994959,1.989918
6531,0.994959,1.989918
6532,0.994959,1.989918
6533,0.994959,1.989918
6534,0.994959,1.989918
6535,0.994959,1.989918
6536,0.994959,1.989918
6537,0.994959,1.989918
6538,0.994959,1.989918
6539,0.994959,1.989918
6540,0.994959,1.989918
6541,0.994959,1.989918
6542,0.994959,1.989918
6543,0.994959,1.989918
6544,0.994959,1.989918
6545,0.994959,1.989918
6546,0.994959,1.989918
6547,0.994959,1.989918
6548,0.994959,1.989918
6549,0.994959,1.989918
6550,0.994959,1.989918
6551,0.994959,1.989918
6552,0.994959,1.989918
6553,0.994959,1.989918
6554,0.994959,1.989918
6555,0.994959,1.989918
6556,0.994959,1.989918
6557,0.994959,1.989918
6558,0.994959,1.989918
6559,0.994959,1.989918
6560,0.994959,1.989918
6561,0.994959,1.989918
6562,0.994959,1.989918
6563,0.994959,1.989918
6564,0.994959,1.989918
6565,0.994959,1.989918
6566,0.994959,1.989918
6567,0.994959,1.989918
6568,0.994959,1.989918
6569,0.994959,1.989918
6570,0.994959,1.989918
6571,0.994959,1.989918
6572,0.994959,1.989918
6573,0.994959,1.989918
6574,0.994959,1.989918
6575,0.994959,1.989918
6576,0.994959,1.989918
6577,0.994959,1.989918
6578,0.994959,1.989918
6579,0.994959,1.989918
6580,0.994959,1.989918
6581,0.994959,1.989918
6582,0.994959,1.989918
6583,0.994959,1.989918
6584,0.994959,1.989918
6585,0.994959,1.989918
6586,0.994959,1.989918
6587,0.994959,1.989918
6588,0.994959,1.989918
6589,0.994959,1.989918
6590,0.994959,1.989918
6591,0.994959,1.989918
6592,0.994959,1.989918
6593,0.994959,1.989918
6594,0.994959,1.989918
6595,0.994959,1.989918
6596,0.994959,1.989918
6597,0.994959,1.989918
6598,0.994959,1.989918
6599,0.994959,1.989918
6600,0.994959,1.989918
6601,0.994959,1.989918
6602,0.994959,1.989918
6603,0.994959,1.989918
6604,0.994959,1.989918
6605,0.994959,1.989918
6606,0.994959,1.989918
6607,0.994959,1.989918
6608,0.994959,1.989918
6609,0.994959,1.989918
6610,0.994959,1.989918
6611,0.994959,1.989918
6612,0.994959,1.989918
6613,0.994959,1.989918
6614,0.994959,1.989918
6615,0.994959,1.989918
6616,0.994959,1.989918
6617,0.994959,1.989918
6618,0.994959,1.989918
6619,0.994959,1.989918
6620,0.994959,1.989918
6621,0.994959,1.989918
6622,0.994959,1.989918
6623,0.994959,1.989918
6624,0.994959,1.989918
6625,0.994959,1.989918
6626,0.994959,1.989918
6627,0.994959,1.989918
6628,0.994959,1.989918
6629,0.994959,1.989918
6630,0.994959,1.989918
6631,0.994959,1.989918
6632,0.994959,1.989918
6633,0.994959,1.989918
6634,0.994959,1.989918
6635,0.994959,1.989918
6636,0.994959,1.989918
6637,0.994959,1.989918
6638,0.994959,1.989918
6639,0.994959,1.989918
6640,0.994959,1.989918
6641,0.994959,1.989918
6642,0.994959,1.989918
6643,0.994959,1.989918
6644,0.994959,1.989918
6645,0.994959,1.989918
6646,0.994959,1.989918
6647,0.994959,1.989918
6648,0.994959,1.989918
6649,0.994959,1.989918
6650,0.994959,1.989918
6651,0.994959,1.989918
6652,0.994959,1.989918
6653,0.994959,1.989918
6654,0.994959,1.989918
6655,0.994959,1.989918
6656,0.994959,1.989918
6657,0.994959,1.989918
6658,0.994959,1.989918
6659,0.994959,1.989918
6660,0.994959,1.989918
6661,0.994959,1.989918
6662,0.994959,1.989918
6663,0.994959,1.989918
6664,0.994959,1.989918
6665,0.994959,1.989918
6666,0.994959,1.989918
6667,0.994959,1.989918
6668,0.994959,1.989918
6669,0.994959,1.989918
6670,0.994959,1.989918
6671,0.994959,1.989918
6672,0.994959,1.989918
6673,0.994959,1.989918
6674,0.994959,1.989918
6675,0.994959,1.989918
6676,0.994959,1.989918
6677,0.994959,1.989918
6678,0.994959,1.989918
6679,0.994959,1.989918
6680,0.994959,1.989918
6681,0.994959,1.989918
6682,0.994959,1.989918
6683,0.994959,1.989918
6684,0.994959,1.989918
6685,0.994959,1.989918
6686,0.994959,1.989918
6687,0.994959,1.989918
6688,0.994959,1.989918
6689,0.994959,1.989918
6690,0.994959,1.989918
6691,0.994959,1.989918
6692,0.994959,1.989918
6693,0.994959,1.989918
6694,0.994959,1.989918
6695,0.994959,1.989918
6696,0.994959,1.989918
6697,0.994959,1.989918
6698,0.994959,1.989918
6699,0.994959,1.989918
6700,0.994959,1.989918
6701,0.994959,1.989918
6702,0.994959,1.989918
6703,0.994959,1.989918
6704,0.994959,1.989918
6705,0.994959,1.989918
6706,0.994959,1.989918
6707,0.994959,1.989918
6708,0.994959,1.989918
6709,0.994959,1.989918
6710,0.994959,1.989918
6711,0.994959,1.989918
6712,0.994959,1.989918
6713,0.994959,1.989918
6714,0.994959,1.989918
6715,0.994959,1.989918
6716,0.994959,1.989918
6717,0.994959,1.989918
6718,0.994959,1.989918
6719,0.994959,1.989918
6720,0.994959,1.989918
6721,0.994959,1.989918
6722,0.994959,1.989918
6723,0.994959,1.989918
6724,0.994959,1.989918
6725,0.994959,1.989918
6726,0.994959,1.989918
6727,0.994959,1.989918
6728,0.994959,1.989918
6729,0.994959,1.989918
6730,0.994959,1.989918
6731,0.994959,1.989918
6732,0.994959,1.989918
6733,0.994959,1.989918
6734,0.994959,1.989918
6735,0.994959,1.989918
6736,0.994959,1.989918
6737,0.994959,1.989918
6738,0.994959,1.989918
6739,0.994959,1.989918
6740,0.994959,1.989918
6741,0.994959,1.989918
6742,0.994959,1.989918
6743,0.994959,1.989918
6744,0.994959,1.989918
6745,0.994959,1.989918
6746,0.994959,1.989918
6747,0.994959,1.989918
6748,0.994959,1.989918
6749,0.994959,1.989918
6750,0.994959,1.989918
6751,0.994959,1.989918
6752,0.994959,1.989918
6753,0.994959,1.989918
6754,0.994959,1.989918
6755,0.994959,1.989918
6756,0.994959,1.989918
6757,0.994959,1.989918
6758,0.994959,1.989918
6759,0.994959,1.989918
6760,0.994959,1.989918
6761,0.994959,1.989918
6762,0.994959,1.989918
6763,0.994959,1.989918
6764,0.994959,1.989918
6765,0.994959,1.989918
6766,0.994959,1.989918
6767,0.994959,1.989918
6768,0.994959,1.989918
6769,0.994959,1.989918
6770,0.994959,1.989918
6771,0.994959,1.989918
6772,0.994959,1.989918
6773,0.994959,1.989918
6774,0.994959,1.989918
6775,0.994959,1.989918
6776,0.994959,1.989918
6777,0.994959,1.989918
6778,0.994959,1.989918
6779,0.994959,1.989918
6780,0.994959,1.989918
6781,0.994959,1.989918
6782,0.994959,1.989918
6783,0.994959,1.989918
6784,0.994959,1.989918
6785,0.994959,1.989918
6786,0.994959,1.989918
6787,0.994959,1.989918
6788,0.994959,1.989918
6789,0.994959,1.989918
6790,0.994959,1.989918
6791,0.994959,1.989918
6792,0.994959,1.989918
6793,0.994959,1.989918
6794,0.994959,1.989918
6795,0.994959,1.989918
6796,0.994959,1.989918
6797,0.994959,1.989918
6798,0.994959,1.989918
6799,0.994959,1.989918
6800,0.994959,1.989918
6801,0.994959,1.989918
6802,0.994959,1.989918
6803,0.994959,1.989918
6804,0.994959,1.989918
6805,0.994959,1.989918
6806,0.994959,1.989918
6807,0.994959,1.989918
6808,0.994959,1.989918
6809,0.994959,1.989918
6810,0.994959,1.989918
6811,0.994959,1.989918
6812,0.994959,1.989918
6813,0.994959,1.989918
6814,0.994959,1.989918
6815,0.994959,1.989918
6816,0.994959,1.989918
6817,0.994959,1.989918
6818,0.994959,1.989918
6819,0.994959,1.989918
6820,0.994959,1.989918
6821,0.994959,1.989918
6822,0.994959,1.989918
6823,0.994959,1.989918
6824,0.994959,1.989918
6825,0.994959,1.989918
6826,0.994959,1.989918
6827,0.994959,1.989918
6828,0.994959,1.989918
6829,0.994959,1.989918
6830,0.994959,1.989918
6831,0.994959,1.989918
6832,0.994959,1.989918
6833,0.994959,1.989918
6834,0.994959,1.989918
6835,0.994959,1.989918
6836,0.994959,1.989918
6837,0.994959,1.989918
6838,0.994959,1.989918
6839,0.994959,1.989918
6840,0.994959,1.989918
6841,0.994959,1.989918
6842,0.994959,1.989918
6843,0.994959,1.989918
6844,0.994959,1.989918
6845,0.994959,1.989918
6846,0.994959,1.989918
6847,0.994959,1.989918
6848,0.994959,1.989918
6849,0.994959,1.989918
6850,0.994959,1.989918
6851,0.994959,1.989918
6852,0.994959,1.989918
6853,0.994959,1.989918
6854,0.994959,1.989918
6855,0.994959,1.989918
6856,0.994959,1.989918
6857,0.994959,1.989918
6858,0.994959,1.989918
6859,0.994959,1.989918
6860,0.994959,1.989918
6861,0.994959,1.989918
6862,0.994959,1.989918
6863,0.994959,1.989918
6864,0.994959,1.989918
6865,0.994959,1.989918
6866,0.994959,1.989918
6867,0.994959,1.989918
6868,0.994959,1.989918
6869,0.994959,1.989918
6870,0.994959,1.989918
6871,0.994959,1.989918
6872,0.994959,1.989918
6873,0.994959,1.989918
6874,0.994959,1.989918
6875,0.994959,1.989918
6876,0.994959,1.989918
6877,0.994959,1.989918
6878,0.994959,1.989918
6879,0.994959,1.989918
6880,0.994959,1.989918
6881,0.994959,1.989918
6882,0.994959,1.989918
6883,0.994959,1.989918
6884,0.994959,1.989918
6885,0.994959,1.989918
6886,0.994959,1.989918
6887,0.994959,1.989918
6888,0.994959,1.989918
6889,0.994959,1.989918
6890,0.994959,1.989918
6891,0.994959,1.989918
6892,0.994959,1.989918
6893,0.994959,1.989918
6894,0.994959,1.989918
6895,0.994959,1.989918
6896,0.994959,1.989918
6897,0.994959,1.989918
6898,0.994959,1.989918
6899,0.994959,1.989918
6900,0.994959,1.989918
6901,0.994959,1.989918
6902,0.994959,1.989918
6903,0.994959,1.989918
6904,0.994959,1.989918
6905,0.994959,1.989918
6906,0.994959,1.989918
6907,0.994959,1.989918
6908,0.994959,1.989918
6909,0.994959,1.989918
6910,0.994959,1.989918
6911,0.994959,1.989918
6912,0.994959,1.989918
6913,0.994959,1.989918
6914,0.994959,1.989918
6915,0.994959,1.989918
6916,0.994959,1.989918
6917,0.994959,1.989918
6918,0.994959,1.989918
6919,0.994959,1.989918
6920,0.994959,1.989918
6921,0.994959,1.989918
6922,0.994959,1.989918
6923,0.994959,1.989918
6924,0.994959,1.989918
6925,0.994959,1.989918
6926,0.994959,1.989918
6927,0.994959,1.989918
6928,0.994959,1.989918
6929,0.994959,1.989918
6930,0.994959,1.989918
6931,0.994959,1.989918
6932,0.994959,1.989918
6933,0.994959,1.989918
6934,0.994959,1.989918
6935,0.994959,1.989918
6936,0.994959,1.989918
6937,0.994959,1.989918
6938,0.994959,1.989918
6939,0.994959,1.989918
6940,0.994959,1.989918
6941,0.994959,1.989918
6942,0.994959,1.989918
6943,0.994959,1.989918
6944,0.994959,1.989918
6945,0.994959,1.989918
6946,0.994959,1.989918
6947,0.994959,1.989918
6948,0.994959,1.989918
6949,0.994959,1.989918
6950,0.994959,1.989918
6951,0.994959,1.989918
6952,0.994959,1.989918
6953,0.994959,1.989918
6954,0.994959,1.989918
6955,0.994959,1.989918
6956,0.994959,1.989918
6957,0.994959,1.989918
6958,0.994959,1.989918
6959,0.994959,1.989918
6960,0.994959,1.989918
6961,0.994959,1.989918
6962,0.994959,1.989918
6963,0.994959,1.989918
6964,0.994959,1.989918
6965,0.994959,1.989918
6966,0.994959,1.989918
6967,0.994959,1.989918
6968,0.994959,1.989918
6969,0.994959,1.989918
6970,0.994959,1.989918
6971,0.994959,1.989918
6972,0.994959,1.989918
6973,0.994959,1.989918
6974,0.994959,1.989918
6975,0.994959,1.989918
6976,0.994959,1.989918
6977,0.994959,1.989918
6978,0.994959,1.989918
6979,0.994959,1.989918
6980,0.994959,1.989918
6981,0.994959,1.989918
6982,0.994959,1.989918
6983,0.994959,1.989918
6984,0.994959,1.989918
6985,0.994959,1.989918
6986,0.994959,1.989918
6987,0.994959,1.989918
6988,0.994959,1.989918
6989,0.994959,1.989918
6990,0.994959,1.989918
6991,0.994959,1.989918
6992,0.994959,1.989918
6993,0.994959,1.989918
6994,0.994959,1.989918
6995,0.994959,1.989918
6996,0.994959,1.989918
6997,0.994959,1.989918
6998,0.994959,1.989918
6999,0.994959,1.989918
7000,0.994959,1.989918
7001,0.994959,1.989918
7002,0.994959,1.989918
7003,0.994959,1.989918
7004,0.994959,1.989918
7005,0.994959,1.989918
7006,0.994959,1.989918
7007,0.994959,1.989918
7008,0.994959,1.989918
7009,0.994959,1.989918
7010,0.994959,1.989918
7011,0.994959,1.989918
7012,0.994959,1.989918
7013,0.994959,1.989918
7014,0.994959,1.989918
7015,0.994959,1.989918
7016,0.994959,1.989918
7017,0.994959,1.989918
7018,0.994959,1.989918
7019,0.994959,1.989918
7020,0.994959,1.989918
7021,0.994959,1.989918
7022,0.994959,1.989918
7023,0.994959,1.989918
7024,0.994959,1.989918
7025,0.994959,1.989918
7026,0.994959,1.989918
7027,0.994959,1.989918
7028,0.994959,1.989918
7029,0.994959,1.989918
7030,0.994959,1.989918
7031,0.994959,1.989918
7032,0.994959,1.989918
7033,0.994959,1.989918
7034,0.994959,1.989918
7035,0.994959,1.989918
7036,0.994959,1.989918
7037,0.994959,1.989918
7038,0.994959,1.989918
7039,0.994959,1.989918
7040,0.994959,1.989918
7041,0.994959,1.989918
7042,0.994959,1.989918
7043,0.994959,1.989918
7044,0.994959,1.989918
7045,0.994959,1.989918
7046,0.994959,1.989918
7047,0.994959,1.989918
7048,0.994959,1.989918
7049,0.994959,1.989918
7050,0.994959,1.989918
7051,0.994959,1.989918
7052,0.994959,1.989918
7053,0.994959,1.989918
7054,0.994959,1.989918
7055,0.994959,1.989918
7056,0.994959,1.989918
7057,0.994959,1.989918
7058,0.994959,1.989918
7059,0.994959,1.989918
7060,0.994959,1.989918
7061,0.994959,1.989918
7062,0.994959,1.989918
7063,0.994959,1.989918
7064,0.994959,1.989918
7065,0.994959,1.989918
7066,0.994959,1.989918
7067,0.994959,1.989918
7068,0.994959,1.989918
7069,0.994959,1.989918
7070,0.994959,1.989918
7071,0.994959,1.989918
7072,0.994959,1.989918
7073,0.994959,1.989918
7074,0.994959,1.989918
7075,0.994959,1.989918
7076,0.994959,1.989918
7077,0.994959,1.989918
7078,0.994959,1.989918
7079,0.994959,1.989918
7080,0.994959,1.989918
7081,0.994959,1.989918
7082,0.994959,1.989918
7083,0.994959,1.989918
7084,0.994959,1.989918
7085,0.994959,1.989918
7086,0.994959,1.989918
7087,0.994959,1.989918
7088,0.994959,1.989918
7089,0.994959,1.989918
7090,0.994959,1.989918
7091,0.994959,1.989918
7092,0.994959,1.989918
7093,0.994959,1.989918
7094,0.994959,1.989918
7095,0.994959,1.989918
7096,0.994959,1.989918
7097,0.994959,1.989918
7098,0.994959,1.989918
7099,0.994959,1.989918
7100,0.994959,1.989918
7101,0.994959,1.989918
7102,0.994959,1.989918
7103,0.994959,1.989918
7104,0.994959,1.989918
7105,0.994959,1.989918
7106,0.994959,1.989918
